"","X","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","TREE_ID_IFN3_2.x","TREE_ID_IFN3.x","TREE_ID_IFN2.x","TREE_ID_compare","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_desenrollo.x","v_chapa.x","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_poste.x","v_estaca.x","v_trituracion_IFN2","wsw_IFN2","wthickb_IFN2","wb2_7_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2.y","TREE_ID_IFN3.y","TREE_ID_IFN2.y","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_desenrollo.y","v_chapa.y","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_poste.y","v_estaca.y","v_trituracion_IFN3","wsw_IFN3","wthickb_IFN3","wb2_7_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"2205",2205,"9_1428_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1428_4","IFN3","9_1428",4,4,2,31.83,17.26,15.27,233.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",4.21,2.27
"2206",2206,"9_1428_20","IFN2","9_1428",NA,NA,20,NA,15.02,41.6,16.4,1359.37,2.15,130.7,39.42,0.35,6.19,10.63,12.73,924.2,919.95,4.25,0,0,0,658.32,220.92,244.87,22.22,874.19,437.1,5.81,65.67,76.57,225,810.15,"Nodo 3 - Pies inventariados",4.8,3.9,36.8,"9_1428_36","IFN3","9_1428",36,32,20,14.15,42.42,16.14,1413.23,2.93,2,133.26,38.04,0.38,6.46,10,11.93,941.93,941.09,0.83,13.33,0,0,0,675.79,215.72,0,22.03,891.5,447.15,8.42,70.27,81.41,233.92,841.17,"Nodo 1 - Pies inventariados",5.62,3.64
"2207",2207,"9_1428_21","IFN2","9_1428",NA,NA,21,NA,35,16.93,14.33,225.16,58.55,53.19,84.64,0.24,2.43,10.84,12.29,152.72,133.16,19.57,0,0,0,0,0,0,109.6,142.88,63.27,0,6.3,12.39,37.27,119.22,"Nodo 3 - Pies inventariados",4.23,3.83,12.7,"9_1428_39","IFN3","9_1428",39,35,21,31.83,14.68,11.32,169.3,45.67,0.54,46.12,77.09,0.31,2.31,7.86,9.12,91.73,79.07,12.65,2.92,0,0,0,0,0,0,72.82,84.53,37.57,0,5.27,11.89,28.02,82.75,"Nodo 1 - Pies inventariados",1.98,0.82
"2208",2208,"9_1428_22","IFN2","9_1428",NA,NA,22,NA,33.5,26.96,16.31,570.77,33.44,84.69,60.52,0.28,3.84,11.69,13.48,412.64,384.26,28.38,0,0,0,0,268.96,230.33,51.95,391.76,182.58,0,20.08,29.67,94.47,326.79,"Nodo 3 - Pies inventariados",4.51,3.81,22.45,"9_1428_41","IFN3","9_1428",41,37,22,14.15,27.74,17.41,604.53,26.11,0.86,87.16,62.75,0.32,3.98,11.83,13.66,465.69,434.32,31.37,6.59,0,0,0,0,339.62,243.17,52.11,442.23,206.36,0,20.49,29.32,100.06,356.23,"Nodo 1 - Pies inventariados",5.29,4.91
"2209",2209,"9_1428_23","IFN2","9_1428",NA,NA,23,NA,14.91,27.58,17.83,597.21,28.86,86.63,64.65,0.29,3.84,12.72,14.66,472.05,439.37,32.68,0,0,0,0,343.72,244.37,62.54,453.21,208.76,0,19.72,28.15,98.85,355.48,"Nodo 3 - Pies inventariados",4.53,3.83,23.05,"9_1428_42","IFN3","9_1428",42,38,23,14.15,26.58,17.64,554.8,29.4,0.78,83.5,66.36,0.31,3.78,12.12,13.95,436.09,403.79,32.3,6.17,0,0,0,0,324.15,231.99,66.17,411.71,191.86,0,18,26.28,91.83,327.97,"Nodo 1 - Pies inventariados",3.53,3.64
"2210",2210,"9_1428_24","IFN2","9_1428",NA,NA,24,NA,35.25,20.41,12.79,327.27,55.74,64.13,62.65,0.26,3.03,9.51,10.89,191.49,172.72,18.77,0,0,0,0,71.86,0,73.5,180.44,82.07,0,11.66,21.31,54.17,169.21,"Nodo 3 - Pies inventariados",4.31,3.79,16.1,"9_1428_44","IFN3","9_1428",44,40,24,31.83,17.84,10.36,249.89,43.41,0.8,56.04,58.1,0.32,2.87,7.08,8.29,119.84,106.87,12.96,3.81,0,0,0,0,0,0,84.78,108.94,50.78,0,9.73,20.19,41.36,122.06,"Nodo 1 - Pies inventariados",1.74,1.36
"2211",2211,"9_1428_25","IFN2","9_1428",NA,NA,25,NA,14.97,31.23,17.87,765.85,16.72,98.1,57.21,0.31,4.42,12.28,14.36,595.2,564.66,30.55,0,0,0,173.78,401.2,287.22,46.16,563.09,268.29,0,27.68,36.91,126.76,459.65,"Nodo 3 - Pies inventariados",4.63,3.87,26.6,"9_1428_46","IFN3","9_1428",46,42,25,14.15,32.98,20.82,854.52,14.88,1.21,103.63,63.11,0.33,4.5,13.85,16.07,772.65,734.14,38.51,10.93,0,0,0,348.97,432.27,475.85,46.33,747.08,348.81,0,28.04,34.9,141.44,553.2,"Nodo 1 - Pies inventariados",6.38,6.82
"2212",2212,"9_1428_26","IFN2","9_1428",NA,NA,26,NA,14.93,28.41,17.84,633.85,24.25,89.25,62.81,0.3,3.98,12.56,14.55,499.22,466.77,32.45,0,0,0,0,355.05,252.38,51.41,479.68,221.78,0,21.38,30.02,104.92,378.1,"Nodo 3 - Pies inventariados",4.56,3.84,23.85,"9_1428_48","IFN3","9_1428",48,44,26,14.15,28.98,19.91,659.68,22.49,0.93,91.05,68.7,0.32,3.98,13.53,15.6,580.75,542,38.75,8.22,0,0,0,156.84,381.87,266.49,63.45,558.41,257.52,0,20.47,27.65,109.19,414.83,"Nodo 1 - Pies inventariados",5.13,5.91
"2213",2213,"9_1428_27","IFN2","9_1428",NA,NA,27,NA,14.98,32.36,16.36,822.22,15.49,101.65,50.58,0.32,4.72,11.1,13.07,579.81,555.27,24.55,0,0,0,180.88,333.25,287.27,41.19,555.75,263.83,0,33.02,44.16,136.1,477.1,"Nodo 3 - Pies inventariados",4.66,3.86,27.7,"9_1428_51","IFN3","9_1428",51,47,27,14.15,33.82,18.05,898.58,13.61,1.27,106.26,53.35,0.35,4.88,11.78,13.78,697.05,669.17,27.88,9.86,0,0,0,348.59,395.56,289.59,40.65,665.14,317.95,0,34.16,43.5,148.73,544.34,"Nodo 1 - Pies inventariados",6.12,5.55
"2214",2214,"9_1428_28","IFN2","9_1428",NA,NA,28,NA,14.94,29.03,15.84,662.1,23.26,91.22,54.57,0.31,4.23,10.98,12.84,458.97,432.9,26.08,0,0,0,0,291.27,250.83,47.1,438.05,205.68,0,25.26,36.12,109.59,376.66,"Nodo 3 - Pies inventariados",4.58,3.84,24.45,"9_1428_52","IFN3","9_1428",52,48,28,14.15,28.38,15.27,632.37,24.33,0.89,89.14,53.82,0.33,4.25,10.19,11.87,423.37,398.57,24.81,5.99,0,0,0,0,279.15,240.92,47.46,399.59,189.37,0,24.52,35.83,104.67,354.39,"Nodo 1 - Pies inventariados",3.93,3.27
"2216",2216,"9_1428_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1428_7","IFN3","9_1428",7,7,3,31.83,18.37,15.82,265.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",4.37,2.82
"2217",2217,"9_1428_30","IFN2","9_1428",NA,NA,30,NA,14.96,30.16,16.85,714.22,20.11,94.74,55.89,0.31,4.33,11.64,13.6,525.05,496.74,28.31,0,0,0,160.61,372.53,269.31,47.01,500.88,236.02,0,26.51,36.56,118.22,417.31,"Nodo 3 - Pies inventariados",4.61,3.85,25.55,"9_1428_55","IFN3","9_1428",55,50,30,14.15,30.63,20.27,736.72,19.47,1.04,96.22,66.19,0.33,4.2,13.66,15.79,655.36,616.35,39,9.27,0,0,0,174.93,416.43,460.97,50.07,628.25,292.85,0,23.43,30.57,121.94,468.8,"Nodo 1 - Pies inventariados",5.08,7.27
"2219",2219,"9_1428_32","IFN2","9_1428",NA,NA,32,NA,35.29,20.81,15.29,340.02,54.54,65.37,73.48,0.25,2.94,11.52,13.05,239.07,214.54,24.53,0,0,0,0,134.56,153.59,90.32,225.83,101.93,0,10.46,18.09,56.28,186.77,"Nodo 3 - Pies inventariados",4.31,3.79,16.5,"9_1428_57","IFN3","9_1428",57,51,32,31.83,17.05,13.77,228.28,44.94,0.73,53.56,80.79,0.29,2.55,9.72,11.14,148.39,129.75,18.64,4.72,0,0,0,0,0,0,108.32,137.57,61.65,0,6.65,13.17,37.78,119.25,"Nodo 1 - Pies inventariados",0.550000000000001,2.27
"2220",2220,"9_1428_33","IFN2","9_1428",NA,NA,33,NA,33.47,26.95,15.8,570.47,35.35,84.67,58.64,0.28,3.87,11.35,13.09,399,372.08,26.92,0,0,0,0,266.5,228.82,51.03,380.03,176.79,0,20.64,30.75,94.42,322.61,"Nodo 3 - Pies inventariados",4.5,3.8,22.45,"9_1428_61","IFN3","9_1428",61,55,33,14.15,28.2,17.36,624.44,25.23,0.88,88.58,61.58,0.32,4.05,11.76,13.6,478.52,447.45,31.07,6.77,0,0,0,0,346.41,248.82,51.38,453.45,212.6,0,21.47,30.48,103.36,367.91,"Nodo 1 - Pies inventariados",5.75,5.36
"2222",2222,"9_1428_35","IFN2","9_1428",NA,NA,35,NA,14.99,33.6,15.89,886.44,10.3,105.54,47.29,0.34,4.99,10.56,12.54,602.62,581.23,21.39,0,0,0,330.47,322.52,279.91,27.45,568.18,276.16,0,37.59,49.63,146.73,510.11,"Nodo 3 - Pies inventariados",4.7,3.89,28.9,"9_1428_63","IFN3","9_1428",63,56,35,14.15,34.91,16.09,956.95,10.91,1.35,109.66,46.1,0.36,5.25,10.28,12.14,655.33,635.46,19.88,9.27,0,0,0,356.14,314.87,274.86,26.24,624.44,301.93,0,41.28,53.2,158.4,554.81,"Nodo 1 - Pies inventariados",6.01,4.09
"2223",2223,"9_1428_36","IFN2","9_1428",NA,NA,36,NA,15,33.84,17.9,899.31,8.95,106.31,52.89,0.33,4.84,12,14.15,691.6,664.23,27.37,0,0,0,347.63,392.44,288.5,40.38,655.29,315.6,0,34.45,43.95,148.85,542.86,"Nodo 3 - Pies inventariados",4.69,3.9,29.15,"9_1428_64","IFN3","9_1428",64,57,36,14.15,35.05,16.27,964.6,9.54,1.36,110.1,46.43,0.36,5.26,10.35,12.24,667.96,647.77,20.19,9.45,0,0,0,359.61,314.32,274.78,26.4,637.02,307.78,0,41.31,52.98,159.66,561.73,"Nodo 1 - Pies inventariados",5.9,2.27
"2224",2224,"9_1428_37","IFN2","9_1428",NA,NA,37,NA,14.9,27.44,15.32,591.2,29.75,86.19,55.85,0.3,4.01,10.8,12.55,399.22,373.83,25.39,0,0,0,0,269.09,231.62,49.79,377.76,177.62,0,22.29,33.15,97.86,330.91,"Nodo 3 - Pies inventariados",4.54,3.82,22.9,"9_1428_66","IFN3","9_1428",66,59,37,14.15,26.52,14.41,552.2,30.18,0.78,83.3,54.34,0.32,4,9.75,11.32,351.54,328.36,23.18,4.97,0,0,0,0,251.56,218.25,49.72,330.25,156.01,0,21.45,33.01,91.4,301.88,"Nodo 1 - Pies inventariados",3.62,2.91
"2225",2225,"9_1428_38","IFN2","9_1428",NA,NA,38,NA,15.01,39.01,17.4,1195.38,4.19,122.56,44.6,0.34,5.67,11.44,13.6,873.17,858.3,14.87,0,0,0,598.61,233.09,263.23,23.9,833.93,407.81,0.76,52.2,62.09,197.86,720.72,"Nodo 3 - Pies inventariados",4.76,3.9,34.25,"9_1428_67","IFN3","9_1428",67,60,38,14.15,42.43,18.95,1414.18,0.93,2,133.31,44.67,0.37,6.13,11.86,14.06,1115.16,1106.19,8.97,15.78,0,0,0,868.38,227.65,256.17,23.76,1060.14,525.59,7.65,60.86,67.67,234.08,895.85,"Nodo 1 - Pies inventariados",8.18,5.45
"2226",2226,"9_1428_39","IFN2","9_1428",NA,NA,39,NA,33.49,24.03,15.77,453.58,48.76,75.5,65.64,0.26,3.39,11.75,13.36,322.24,295.26,26.98,0,0,0,0,234.94,202.82,70.14,306.41,140.29,0,15.1,23.95,75.08,254.42,"Nodo 3 - Pies inventariados",4.38,3.77,19.65,"9_1428_68","IFN3","9_1428",68,61,39,14.15,25.71,16.45,519.01,31.72,0.73,80.76,64.01,0.31,3.72,11.32,13.04,381.39,352.43,28.96,5.4,0,0,0,0,255.49,219.82,66.59,359.11,167.45,0,17.49,26.46,85.91,297.31,"Nodo 1 - Pies inventariados",6.06,4.45
"2227",2227,"9_1428_4","IFN2","9_1428",NA,NA,4,NA,14.92,27.8,15.83,607.02,27.05,87.34,56.95,0.3,4.03,11.1,12.92,423.34,396.63,26.7,0,0,0,0,275.58,237.31,49.9,403.82,188.45,0,22.44,32.86,100.48,344.23,"Nodo 3 - Pies inventariados",4.55,3.83,23.25,"9_1428_15","IFN3","9_1428",15,15,4,14.15,29.27,15.36,672.95,21.53,0.95,91.96,52.49,0.34,4.39,10.15,11.87,451.18,426.67,24.51,6.38,0,0,0,0,290.86,251.16,46.26,431.4,202.73,0,26.56,38.1,111.39,378.77,"Nodo 1 - Pies inventariados",6.02,3.36
"2228",2228,"9_1428_40","IFN2","9_1428",NA,NA,40,NA,15,34.49,19.4,934.33,7.55,108.36,56.26,0.33,4.8,13.06,15.36,779.55,748.17,31.37,0,0,0,368.98,400.91,291.79,41.48,742.6,355.48,0,33.76,41.76,154.65,585.65,"Nodo 3 - Pies inventariados",4.69,3.9,29.8,"9_1428_69","IFN3","9_1428",69,62,40,14.15,34.8,19.14,951.03,12.26,1.35,109.32,54.99,0.35,4.92,12.51,14.61,780.99,751.05,29.94,11.05,0,0,0,373.94,396.09,289.71,40.36,748.6,356.85,0,35.02,43.27,157.42,592.56,"Nodo 1 - Pies inventariados",5,3.64
"2229",2229,"9_1428_41","IFN2","9_1428",NA,NA,41,NA,14.98,32.97,11.36,853.94,12.93,103.59,34.46,0.36,5.36,7.3,8.91,410.08,400.39,9.69,0,0,0,168.2,224.76,250.45,24.93,386.02,190.24,0,48.28,70.11,141.35,449.98,"Nodo 3 - Pies inventariados",4.72,3.86,28.25,"9_1428_70","IFN3","9_1428",70,63,41,14.15,30.91,9.95,750.61,18.41,1.06,97.12,32.2,0.38,5.22,6.19,7.52,317.08,308.35,8.72,4.49,0,0,0,0,203.54,224.8,25.26,295.8,146.51,0,45.56,70.86,124.24,387.18,"Nodo 1 - Pies inventariados",2.66,2.45
"2230",2230,"9_1428_42","IFN2","9_1428",NA,NA,42,NA,14.95,29.98,19.35,706.05,21.17,94.19,64.54,0.3,4.1,13.6,15.74,600.19,563.81,36.39,0,0,0,165.91,397.06,278.19,50.93,570.41,267.88,0,23.05,30.79,116.87,438.59,"Nodo 3 - Pies inventariados",4.58,3.85,25.4,"9_1428_72","IFN3","9_1428",72,65,42,14.15,30.35,17.14,723.61,20.51,1.02,95.36,56.46,0.33,4.41,11.41,13.27,540.76,511.73,29.03,7.65,0,0,0,162.9,378.05,273.13,46.64,515.04,243.14,0,26.59,36.39,119.77,425.89,"Nodo 1 - Pies inventariados",4.95,1.64
"2231",2231,"9_1428_43","IFN2","9_1428",NA,NA,43,NA,14.92,27.98,13.33,614.86,26.13,87.9,47.66,0.31,4.27,9.15,10.8,357.98,338.34,19.64,0,0,0,0,259.17,226.46,44.77,336.32,160.76,0,26.65,40.63,101.77,329.81,"Nodo 3 - Pies inventariados",4.58,3.83,23.4,"9_1428_73","IFN3","9_1428",73,66,43,14.15,25.59,9.95,514.26,33.19,0.73,80.39,38.9,0.34,4.22,6.54,7.78,223.66,211.26,12.4,3.16,0,0,0,0,161.43,0,28.57,205.12,100.38,0,27.13,46.76,85.12,259.39,"Nodo 1 - Pies inventariados",2.19,0.449999999999999
"2232",2232,"9_1428_44","IFN2","9_1428",NA,NA,44,NA,14.98,32.96,18.88,853.02,14.21,103.53,57.28,0.31,4.59,12.95,15.13,696.44,664.56,31.88,0,0,0,337.25,412.69,295.29,43.99,659.75,315.75,0,30.54,39,141.19,526.49,"Nodo 3 - Pies inventariados",4.66,3.88,28.3,"9_1428_74","IFN3","9_1428",74,67,44,14.15,36.28,17,1033.83,6.66,1.46,113.98,46.86,0.37,5.4,10.75,12.72,745.38,725.29,20.09,10.54,0,0,0,390.23,312.79,273.03,25.62,705.18,344.61,0,43.68,54.36,171.12,613.78,"Nodo 1 - Pies inventariados",7.98,2
"2233",2233,"9_1428_45","IFN2","9_1428",NA,NA,45,NA,14.93,28.26,11.33,627.41,25.2,88.79,40.1,0.33,4.51,7.6,9.12,307.74,293.45,14.29,0,0,0,0,191.54,215.16,28.19,289.09,139.43,0,31.71,50.1,103.85,325.09,"Nodo 3 - Pies inventariados",4.61,3.83,23.65,"9_1428_76","IFN3","9_1428",76,69,45,14.15,26.98,10.95,571.66,27.79,0.81,84.76,40.6,0.35,4.39,7.14,8.48,272.55,258.43,14.12,3.86,0,0,0,0,178.29,199.37,28.62,252.77,122.79,0,28.78,47.04,94.62,293.23,"Nodo 1 - Pies inventariados",3.33,3.45
"2234",2234,"9_1428_46","IFN2","9_1428",NA,NA,46,NA,14.92,27.8,15.33,606.99,27.96,87.34,55.14,0.3,4.07,10.74,12.52,409.21,383.96,25.25,0,0,0,0,273.91,235.75,49.08,387.33,182.43,0,23.1,34.11,100.47,340.11,"Nodo 3 - Pies inventariados",4.55,3.83,23.25,"9_1428_77","IFN3","9_1428",77,70,46,14.15,26.76,15.77,562.38,28.6,0.8,84.07,58.94,0.32,3.94,10.7,12.39,392.94,366.06,26.88,5.56,0,0,0,0,264.19,227.4,51.55,373.61,173.93,0,20.28,30.35,93.09,317.63,"Nodo 1 - Pies inventariados",3.51,4.27
"2235",2235,"9_1428_47","IFN2","9_1428",NA,NA,47,NA,33.53,24.23,18.28,461.06,47.22,76.12,75.44,0.25,3.27,13.73,15.51,381.62,347.79,33.83,0,0,0,0,249.38,213.67,74.64,361.94,165.25,0,13.53,20.58,76.31,275.67,"Nodo 3 - Pies inventariados",4.38,3.78,19.85,"9_1428_78","IFN3","9_1428",78,71,47,14.15,25.68,14.5,517.75,32.46,0.73,80.66,56.47,0.32,3.86,9.89,11.45,333.43,309.81,23.61,4.72,0,0,0,0,241.94,209.61,51.96,314.05,147.2,0,19.53,30.53,85.7,282.96,"Nodo 1 - Pies inventariados",5.83,0
"2236",2236,"9_1428_48","IFN2","9_1428",NA,NA,48,NA,33.6,24.55,18.29,473.41,44.05,77.13,74.49,0.25,3.33,13.63,15.45,391.24,357.28,33.96,0,0,0,0,251.84,215.56,74.01,371.22,169.75,0,14.02,21.17,78.36,283.31,"Nodo 3 - Pies inventariados",4.4,3.79,20.15,"9_1428_79","IFN3","9_1428",79,72,48,14.15,26.1,14.5,534.96,30.96,0.76,81.99,55.56,0.32,3.93,9.84,11.41,343.64,320.11,23.53,4.86,0,0,0,0,247.27,214.2,51.14,323.67,152.1,0,20.42,31.65,88.55,292.71,"Nodo 1 - Pies inventariados",5.95,0
"2237",2237,"9_1428_5","IFN2","9_1428",NA,NA,5,NA,136.27,12.27,10.42,118.22,59.33,38.54,84.9,0.27,1.9,7.65,8.88,60.38,50.82,9.56,0,0,0,0,0,0,52.78,54.56,24.15,0,3.47,8.81,19.57,56,"Nodo 3 - Pies inventariados",4.17,3.92,8.1,"9_1428_16","IFN3","9_1428",16,16,5,127.32,9.6,10.05,72.33,46.21,0.92,30.15,104.68,0.31,1.55,6.9,8.07,36.94,29.99,6.96,4.7,0,0,0,0,0,0,28.49,30.06,14.25,0,1.83,5.35,11.97,33.4,"Nodo 1 - Pies inventariados",1.5,3.55
"2242",2242,"9_1430_1","IFN2","9_1430",NA,NA,1,NA,230.72,12.71,5.58,126.86,0,39.93,43.94,0.67,2.71,1.86,2.95,33.59,29.24,4.36,0,0,0,0,0,0,27.37,28.62,13.89,0,6.7,19.54,21,61.13,"Nodo 3 - Pies inventariados",4.26,2.58,8.45,"9_1430_15","IFN3","9_1430",15,15,1,31.83,12.81,7.82,128.89,0,0.41,40.25,61.03,0.8,2.87,1.53,4.11,48.45,41.59,6.87,1.54,0,0,0,0,0,0,41.75,43.15,19.76,0,5.06,13.49,21.33,59.64,"Nodo 1 - Pies inventariados",4.36,4.82
"2243",2243,"9_1432_1","IFN2","9_1432",NA,NA,1,NA,42.11,23.52,10.56,434.35,6.85,73.88,44.91,0.52,4.28,5.11,6.43,203.59,189.31,14.28,0,0,0,0,145.54,0,48.11,188.95,89.95,0,20.41,36.27,71.89,218.52,"Nodo 3 - Pies inventariados",5.02,3.06,18.5,"9_1432_4","IFN3","9_1432",4,4,1,14.15,23.79,10.32,444.56,3.19,0.63,74.74,43.37,0.58,4.53,4.33,5.87,203,189.3,13.7,2.87,0,0,0,0,147.29,0,46.94,188.36,89.94,0,21.52,38.22,73.58,223.27,"Nodo 1 - Pies inventariados",5.29,2.82
"2244",2244,"9_1432_2","IFN2","9_1432",NA,NA,2,NA,41.67,20.02,10.06,314.89,13.43,62.9,50.26,0.5,3.64,5.04,6.28,143.86,130.78,13.08,0,0,0,0,64.37,0,66.28,131.77,62.14,0,13.71,26.92,52.12,154.9,"Nodo 3 - Pies inventariados",4.92,3.06,15.1,"9_1432_5","IFN3","9_1432",5,5,2,31.83,19.48,9.55,297.99,6.24,0.95,61.19,49,0.57,3.74,4.06,5.48,129.37,117.39,11.98,4.12,0,0,0,0,60.04,0,66.35,119.06,55.77,0,13.33,26.93,49.32,145.37,"Nodo 1 - Pies inventariados",4.38,2.55
"2245",2245,"9_1432_3","IFN2","9_1432",NA,NA,3,NA,42.1,22.75,10.56,406.33,8.68,71.46,46.43,0.51,4.13,5.17,6.48,191.42,177.08,14.34,0,0,0,0,82.62,0,49.58,177.65,84.14,0,18.63,33.71,67.26,203.73,"Nodo 3 - Pies inventariados",5,3.06,17.75,"9_1432_7","IFN3","9_1432",7,7,3,14.15,23.25,9.77,424.52,3.82,0.6,73.04,42.03,0.58,4.46,4.1,5.56,183.81,171.21,12.6,2.6,0,0,0,0,83.89,0,47.04,169.26,81.35,0,21.21,38.68,70.27,211.51,"Nodo 1 - Pies inventariados",5.5,2.27
"2246",2246,"9_1432_4","IFN2","9_1432",NA,NA,4,NA,25.49,29.44,11.05,680.58,1.8,92.48,37.53,0.53,5.36,5.22,6.61,323.02,310.31,12.71,0,0,0,0,198.66,222.32,27.52,302.86,147.44,0,36.27,56.42,112.65,352.79,"Nodo 3 - Pies inventariados",5.14,3.05,24.3,"9_1432_8","IFN3","9_1432",8,8,4,14.15,31.25,10.36,767.13,1.14,1.09,98.18,33.16,0.59,5.97,4.29,5.84,337.42,328.09,9.33,4.77,0,0,0,0,210.74,233.79,25.3,314.2,155.89,0,45.28,69.29,126.98,397.43,"Nodo 1 - Pies inventariados",6.95,2.36
"2247",2247,"9_1432_5","IFN2","9_1432",NA,NA,5,NA,57.35,27.14,11.05,578.61,3.53,85.27,40.72,0.52,4.93,5.27,6.66,278.2,263.93,14.27,0,0,0,0,179.27,200.56,28.59,257.18,125.4,0,29.03,47.18,95.77,297.38,"Nodo 3 - Pies inventariados",5.09,3.05,22.05,"9_1432_10","IFN3","9_1432",10,10,5,14.15,29.47,10,682.24,2.23,0.97,92.59,33.93,0.58,5.65,4.16,5.66,291.71,281.55,10.16,4.13,0,0,0,0,191.57,0,26.36,270.83,133.77,0,39.81,63.47,112.93,349.97,"Nodo 1 - Pies inventariados",7.42,2
"2248",2248,"9_1432_6","IFN2","9_1432",NA,NA,6,NA,25.5,29.94,12.05,704.25,0,94.07,40.25,0.53,5.37,5.68,7.19,365.06,350.25,14.81,0,0,0,0,210.67,237.49,27.79,338.22,166.41,0,35.16,53,116.57,371.14,"Nodo 3 - Pies inventariados",5.14,3.05,24.8,"9_1432_14","IFN3","9_1432",14,14,6,14.15,32.07,12.18,808,0,1.14,100.77,37.98,0.58,5.96,5.07,6.9,419.12,406.2,12.92,5.93,0,0,0,163.21,295.21,261.86,26.47,396.48,193,0,42.04,60.88,133.74,429.66,"Nodo 1 - Pies inventariados",7.27,3.18
"2249",2249,"9_1432_7","IFN2","9_1432",NA,NA,7,NA,41.69,21.62,9.56,367.17,10.39,67.93,44.22,0.51,3.99,4.68,5.88,157.14,144.89,12.25,0,0,0,0,72.93,0,49.43,144.81,68.84,0,17.72,33.82,60.78,181.16,"Nodo 3 - Pies inventariados",4.97,3.06,16.65,"9_1432_15","IFN3","9_1432",15,15,7,31.83,22.41,8.95,394.56,4.99,1.26,70.41,39.95,0.58,4.35,3.76,5.1,156.8,145.8,10.99,4.99,0,0,0,0,76.3,0,46.52,141.73,69.28,0,20.75,39.48,65.31,194.81,"Nodo 1 - Pies inventariados",5.76,2.45
"2250",2250,"9_1432_8","IFN2","9_1432",NA,NA,8,NA,41.69,21.51,10.56,363.35,11.92,67.57,49.09,0.5,3.88,5.26,6.56,172.64,158.34,14.3,0,0,0,0,74.51,0,51.91,160.2,75.23,0,15.98,29.82,60.14,181.17,"Nodo 3 - Pies inventariados",4.96,3.06,16.55,"9_1432_26","IFN3","9_1432",26,26,8,14.15,22.52,9.77,398.23,4.42,0.56,70.74,43.4,0.58,4.32,4.12,5.57,173.27,160.61,12.67,2.45,0,0,0,0,79.08,0,48.35,159.57,76.31,0,19.43,36.06,65.92,197.71,"Nodo 1 - Pies inventariados",5.97,2.27
"2251",2251,"9_1438_1","IFN2","9_1438",NA,NA,1,NA,34,20.29,11.86,323.41,38.27,63.75,58.43,0.32,3.19,8.04,9.37,175,158.25,16.76,0,0,0,0,69.35,0,71.4,163.6,75.19,0,12.28,22.95,53.53,163.95,"Nodo 3 - Pies inventariados",4.34,3.36,15.95,"9_1438_1","IFN3","9_1438",1,1,1,31.83,20.02,12.5,314.86,23.49,1,62.9,62.43,0.4,3.27,7.54,8.91,180.42,162.42,18,5.74,0,0,0,0,68.72,0,73.88,167.02,77.17,0,11.28,20.97,52.12,161.54,"Nodo 1 - Pies inventariados",4.07,4
"2252",2252,"9_1438_10","IFN2","9_1438",NA,NA,10,NA,33.95,18.75,10.85,276.08,44.53,58.9,57.89,0.31,2.99,7.45,8.67,137.87,123.65,14.22,0,0,0,0,58.41,0,73.21,128.21,58.75,0,10.7,21.36,45.7,136.5,"Nodo 3 - Pies inventariados",4.3,3.35,14.45,"9_1438_12","IFN3","9_1438",12,12,10,31.83,17.45,12.41,239.24,28.22,0.76,54.83,71.1,0.39,2.84,7.63,8.97,138.96,122.51,16.44,4.42,0,0,0,0,0,0,104.53,128.65,58.21,0,7.79,15.63,39.6,121.24,"Nodo 1 - Pies inventariados",3,4.91
