"","X","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","TREE_ID_IFN3_2.x","TREE_ID_IFN3.x","TREE_ID_IFN2.x","TREE_ID_compare","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_desenrollo.x","v_chapa.x","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_poste.x","v_estaca.x","v_trituracion_IFN2","wsw_IFN2","wthickb_IFN2","wb2_7_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2.y","TREE_ID_IFN3.y","TREE_ID_IFN2.y","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_desenrollo.y","v_chapa.y","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_poste.y","v_estaca.y","v_trituracion_IFN3","wsw_IFN3","wthickb_IFN3","wb2_7_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"1105",1105,"9_1234_28","IFN2","9_1234",NA,NA,28,NA,35.81,20.35,9.47,325.29,10.46,63.94,46.56,0.47,3.66,5.04,6.18,139.19,127.19,11.99,0,0,0,0,64.95,0,51.31,128.43,60.43,0,15.14,29.91,53.84,159.33,"Nodo 3 - Pies inventariados",4.7,0.970000000000001,15.65,"9_1234_56","IFN3","9_1234",56,55,28,31.83,19.4,15.32,295.74,4.45,0.94,60.96,78.94,0.47,3.17,8.19,9.95,210.59,186.95,23.64,6.7,0,0,0,0,69.2,0,106.04,199.23,88.83,0,8.63,15.48,48.95,161.88,"Nodo 1 - Pies inventariados",3.75,6.82
"1106",1106,"9_1234_29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1234_57","IFN3","9_1234",57,56,29,31.83,19.83,13.68,308.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",5.08,4.18
"1107",1107,"9_1234_3","IFN2","9_1234",NA,NA,3,NA,35.76,17.79,7.98,248.6,16.42,55.89,44.83,0.46,3.27,4.29,5.28,90.71,81.82,8.88,0,0,0,0,0,0,65.65,80.67,38.88,0,12.22,27.15,41.15,119.4,"Nodo 3 - Pies inventariados",4.64,0.98,13.15,"9_1234_4","IFN3","9_1234",4,4,3,31.83,17.99,13.09,254.18,6.29,0.81,56.52,72.77,0.47,3.05,6.96,8.48,155.39,137.31,18.08,4.95,0,0,0,0,57.2,0,104.82,145.72,65.24,0,8.07,15.71,42.07,131.1,"Nodo 1 - Pies inventariados",4.84,6.09
"1108",1108,"9_1234_30","IFN2","9_1234",NA,NA,30,NA,50.49,22.91,9.98,412.24,4.56,71.98,43.55,0.48,4.12,5.17,6.39,182.79,169.72,13.07,0,0,0,0,82.25,0,48.19,167.89,80.64,0,20,36.57,68.23,205.45,"Nodo 3 - Pies inventariados",4.76,0.98,18.15,"9_1234_58","IFN3","9_1234",58,57,30,14.15,23.81,15.55,445.07,1.52,0.63,74.79,65.3,0.47,3.89,8.2,10,311.87,285.53,26.34,4.41,0,0,0,0,228.96,197.99,70,294.26,135.66,0,14.91,23.86,73.67,248.1,"Nodo 1 - Pies inventariados",5.66,6.55
"1109",1109,"9_1234_4","IFN2","9_1234",NA,NA,4,NA,35.77,18.41,7.98,266.24,14.57,57.84,43.33,0.47,3.39,4.26,5.25,96.65,87.64,9.01,0,0,0,0,0,0,62.38,85.96,41.64,0,13.43,29.27,44.07,128.41,"Nodo 3 - Pies inventariados",4.66,0.98,13.75,"9_1234_5","IFN3","9_1234",5,5,4,31.83,17.98,11.55,253.98,7.09,0.81,56.49,64.2,0.47,3.14,6.09,7.45,136.18,121.01,15.17,4.33,0,0,0,0,0,0,90.01,124.6,57.5,0,9.03,18.14,42.04,126.7,"Nodo 1 - Pies inventariados",4.23,4.55
"1110",1110,"9_1234_5","IFN2","9_1234",NA,NA,5,NA,35.78,18.82,8.48,278.22,12.62,59.13,45.05,0.47,3.44,4.51,5.55,107.28,97.35,9.93,0,0,0,0,0,0,63.56,97.68,46.25,0,13.5,28.63,46.05,134.44,"Nodo 3 - Pies inventariados",4.67,0.98,14.15,"9_1234_6","IFN3","9_1234",6,6,5,31.83,18.93,11.77,281.45,5.39,0.9,59.47,62.19,0.48,3.3,6.17,7.56,152.8,136.74,16.06,4.86,0,0,0,0,60.98,0,85.34,142.06,64.97,0,10.21,19.86,46.59,141.63,"Nodo 1 - Pies inventariados",4.78,4.27
"1111",1111,"9_1234_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1234_7","IFN3","9_1234",7,7,6,31.83,15.46,12.41,187.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",2.71,5.91
"1112",1112,"9_1234_7","IFN2","9_1234",NA,NA,7,NA,35.76,17.89,8.48,251.44,15.52,56.21,47.38,0.46,3.26,4.57,5.61,97.7,87.97,9.73,0,0,0,0,0,0,67.62,88.95,41.8,0,11.75,25.62,41.62,120.79,"Nodo 3 - Pies inventariados",4.64,0.98,13.25,"9_1234_8","IFN3","9_1234",8,8,7,31.83,17.6,13.5,243.41,8.69,0.77,55.31,76.68,0.46,2.95,7.28,8.83,154.19,135.61,18.58,4.91,0,0,0,0,55.66,0,110.28,144.45,64.43,0,7.4,14.46,40.29,126.58,"Nodo 1 - Pies inventariados",4.35,6
"1113",1113,"9_1234_8","IFN2","9_1234",NA,NA,8,NA,35.82,20.91,5.48,343.37,8.03,65.69,26.19,0.51,4.11,2.69,3.48,82.49,77.59,4.9,0,0,0,0,0,0,26.95,70.47,36.86,0,26.69,59.74,56.83,180.13,"Nodo 3 - Pies inventariados",4.76,0.98,16.15,"9_1234_9","IFN3","9_1234",9,9,8,31.83,17.09,6.05,229.47,10.19,0.73,53.7,35.37,0.5,3.31,3.03,3.85,63.07,57.25,5.82,2.01,0,0,0,0,0,0,44.61,52.27,27.2,0,14.05,34.22,37.98,113.45,"Nodo 1 - Pies inventariados",0.940000000000001,1.55
"1114",1114,"9_1234_9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1234_15","IFN3","9_1234",15,15,9,127.32,10.9,12.09,93.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.6,5.09
"1115",1115,"9_1237_1","IFN2","9_1237",NA,NA,1,NA,35.49,23.93,9.14,449.91,19.33,75.19,38.2,0.38,4.11,5.63,6.89,180.88,169.75,11.13,0,0,0,0,86.68,0,43.72,167.55,80.65,0,24.38,44.53,74.47,224.04,"Nodo 3 - Pies inventariados",4.53,1.14,19.4,"9_1237_1","IFN3","9_1237",1,1,1,14.15,25.69,10.82,518.54,7.96,0.73,80.72,42.1,0.5,4.6,5.46,6.77,245.85,231.5,14.35,3.48,0,0,0,0,167.48,0,44.26,228.08,109.99,0,25.46,42.87,85.83,264.16,"Nodo 1 - Pies inventariados",6.29,2.82
"1117",1117,"9_1237_11","IFN2","9_1237",NA,NA,11,NA,17.93,28.94,11.19,657.61,1.28,90.9,38.66,0.41,4.89,6.57,8.08,317.03,303.58,13.45,0,0,0,0,195.24,218.91,27.6,297.5,144.24,0,34.22,53.56,108.85,340.87,"Nodo 3 - Pies inventariados",4.64,1.19,24.3,"9_1237_14","IFN3","9_1237",14,8,11,14.15,32.1,14.64,809.43,0,1.15,100.85,45.59,0.5,5.44,7.27,9.04,508.58,488.91,19.67,7.19,0,0,0,172.39,321.74,279.73,27.79,482.87,232.3,0,35.73,49.37,133.98,451.37,"Nodo 1 - Pies inventariados",7.8,4.64
"1118",1118,"9_1237_12","IFN2","9_1237",NA,NA,12,NA,33.78,20.7,8.63,336.52,29.95,65.03,41.69,0.36,3.54,5.49,6.66,130.24,119.84,10.41,0,0,0,0,64.96,0,48.92,118.34,56.94,0,17.25,34.59,55.7,164.48,"Nodo 3 - Pies inventariados",4.45,1.13,16.25,"9_1237_15","IFN3","9_1237",15,9,12,31.83,20.04,11.23,315.51,13.81,1,62.97,56.02,0.48,3.53,5.86,7.19,161.57,146.18,15.39,5.14,0,0,0,0,66.7,0,70.12,149.54,69.46,0,12.46,23.79,52.22,157.93,"Nodo 1 - Pies inventariados",3.79,3.73
"1120",1120,"9_1237_14","IFN2","9_1237",NA,NA,14,NA,40.27,26.07,11.15,533.61,13.54,81.89,42.79,0.38,4.32,6.89,8.33,260.59,245.58,15.01,0,0,0,0,172.46,193.25,44.47,240.06,116.69,0,25.77,42.72,88.32,273.49,"Nodo 3 - Pies inventariados",4.57,1.15,21.5,"9_1237_20","IFN3","9_1237",20,13,14,14.15,26.62,13.91,556.61,5.69,0.79,83.63,52.25,0.49,4.52,7.09,8.75,341.29,319.49,21.8,4.83,0,0,0,0,248.2,216.32,48.87,320.03,151.8,0,22.39,34.68,92.13,301,"Nodo 1 - Pies inventariados",5.12,3.91
"1121",1121,"9_1237_15","IFN2","9_1237",NA,NA,15,NA,33.67,18.58,8.12,271.08,39.56,58.37,43.7,0.35,3.17,5.3,6.39,100.09,90.81,9.27,0,0,0,0,0,0,62.95,88.7,43.15,0,13.55,29.26,44.87,130.82,"Nodo 3 - Pies inventariados",4.38,1.12,14.2,"9_1237_21","IFN3","9_1237",21,14,15,31.83,19.17,13.09,288.55,14.82,0.92,60.22,68.3,0.47,3.25,6.96,8.49,174.69,155.88,18.81,5.56,0,0,0,0,64.3,0,90.61,163.81,74.07,0,9.6,18.06,47.76,149.49,"Nodo 1 - Pies inventariados",4.97,6.09
"1122",1122,"9_1237_16","IFN2","9_1237",NA,NA,16,NA,40.26,25.15,10.65,496.79,15.69,79.01,42.34,0.38,4.2,6.6,7.99,232.47,218.33,14.14,0,0,0,0,163.29,0,45.41,215.13,103.74,0,24.35,41.64,82.23,251.96,"Nodo 3 - Pies inventariados",4.55,1.15,20.6,"9_1237_22","IFN3","9_1237",22,15,16,14.15,25.93,13.5,528.17,6.48,0.75,81.47,52.06,0.49,4.43,6.9,8.5,315.18,294.25,20.93,4.46,0,0,0,0,237.16,206.78,49.32,299.24,139.81,0,21.4,33.89,87.42,282.52,"Nodo 1 - Pies inventariados",5.33,4
"1123",1123,"9_1237_17","IFN2","9_1237",NA,NA,17,NA,17.92,27.31,11.19,585.78,3.57,85.8,40.96,0.41,4.6,6.63,8.13,284.91,270.41,14.51,0,0,0,0,182.17,204.36,28.42,267.35,128.48,0,29.21,47.17,96.96,301.81,"Nodo 3 - Pies inventariados",4.61,1.19,22.7,"9_1237_23","IFN3","9_1237",23,16,17,14.15,29.41,14.18,679.54,2.14,0.96,92.41,48.21,0.5,5,7.11,8.81,418.72,397.71,21.02,5.92,0,0,0,0,284.54,247.24,43.24,393.67,188.96,0,28.92,42.24,112.48,372.6,"Nodo 1 - Pies inventariados",6.71,4.18
"1124",1124,"9_1237_18","IFN2","9_1237",NA,NA,18,NA,33.81,21.2,10.64,353.15,26.41,66.62,50.17,0.35,3.48,6.87,8.19,169.48,155.05,14.43,0,0,0,0,72.69,0,63.41,156.71,73.67,0,15.27,28.65,58.45,176.04,"Nodo 3 - Pies inventariados",4.45,1.14,16.75,"9_1237_24","IFN3","9_1237",24,17,18,31.83,20.44,12.68,328.22,12.77,1.04,64.22,62.04,0.48,3.51,6.66,8.15,190.33,171.78,18.55,6.06,0,0,0,0,71.97,0,72.89,178.14,81.62,0,11.79,21.59,54.33,169.32,"Nodo 1 - Pies inventariados",3.69,3.18
"1126",1126,"9_1237_2","IFN2","9_1237",NA,NA,2,NA,33.8,21.01,9.13,346.67,27.61,66,43.48,0.36,3.56,5.81,7.02,142.08,130.69,11.39,0,0,0,0,68.08,0,50.05,128.04,62.09,0,17.07,33.46,57.38,170.01,"Nodo 3 - Pies inventariados",4.46,1.13,16.55,"9_1237_3","IFN3","9_1237",3,3,2,31.83,21.98,11.45,379.32,10.48,1.21,69.04,52.12,0.49,3.87,5.89,7.26,195.57,179.31,16.26,6.23,0,0,0,0,133.36,0,63.72,183.48,85.19,0,15.76,28.46,62.78,192.2,"Nodo 1 - Pies inventariados",5.43,3.45
"1127",1127,"9_1237_20","IFN2","9_1237",NA,NA,20,NA,40.31,26.58,12.68,554.95,6.89,83.51,47.69,0.39,4.31,7.75,9.35,308.92,290.33,18.59,0,0,0,0,183.86,208.04,46.75,289.05,137.94,0,24.23,38.47,91.86,292.51,"Nodo 3 - Pies inventariados",4.58,1.18,22,"9_1237_27","IFN3","9_1237",27,19,20,14.15,27.2,14.14,580.98,4.87,0.82,85.44,51.98,0.49,4.61,7.19,8.87,361.13,338.93,22.2,5.11,0,0,0,0,256.24,223.06,48.26,338.67,161.04,0,23.4,35.68,96.16,316.28,"Nodo 1 - Pies inventariados",5.2,2.64
"1128",1128,"9_1237_21","IFN2","9_1237",NA,NA,21,NA,17.93,28.12,11.69,621.01,2.46,88.34,41.56,0.41,4.69,6.94,8.49,314.77,299.5,15.27,0,0,0,0,190.61,214.95,28.81,294.02,142.3,0,30.42,47.82,102.79,323.33,"Nodo 3 - Pies inventariados",4.62,1.19,23.5,"9_1237_29","IFN3","9_1237",29,21,21,14.15,28.57,13.68,641.16,3.11,0.91,89.76,47.89,0.5,4.9,6.87,8.51,382.24,362.01,20.23,5.41,0,0,0,0,269.11,234.94,44.44,362.56,172.01,0,27.58,41.3,106.13,347.01,"Nodo 1 - Pies inventariados",5.07,3.18
"1129",1129,"9_1237_22","IFN2","9_1237",NA,NA,22,NA,35.47,23.42,9.64,430.66,20.93,73.56,41.17,0.38,3.97,6.02,7.3,183.63,171.34,12.29,0,0,0,0,84.76,0,46.32,168.84,81.41,0,21.89,39.92,71.28,214.5,"Nodo 3 - Pies inventariados",4.52,1.14,18.9,"9_1237_30","IFN3","9_1237",30,22,22,14.15,22.8,12.32,408.24,9.9,0.58,71.62,54.03,0.48,3.96,6.35,7.82,225.81,207.53,18.28,3.19,0,0,0,0,146.69,0,64.14,210.28,98.6,0,16.32,28.37,67.57,210.87,"Nodo 1 - Pies inventariados",3.9,3.82
"1130",1130,"9_1237_23","IFN2","9_1237",NA,NA,23,NA,33.84,22.33,10.64,391.68,23.87,70.16,47.64,0.36,3.68,6.8,8.14,186.48,171.97,14.51,0,0,0,0,79.99,0,50.9,172.44,81.71,0,17.59,32.1,64.83,196.24,"Nodo 3 - Pies inventariados",4.48,1.14,17.85,"9_1237_32","IFN3","9_1237",32,24,23,14.15,22.89,14.14,411.43,9.32,0.58,71.9,61.76,0.48,3.85,7.36,9.02,262.63,240.02,22.61,3.72,0,0,0,0,155.79,177.46,69.91,246.3,114.04,0,14.58,24.42,68.1,221.14,"Nodo 1 - Pies inventariados",5.04,4.64
"1131",1131,"9_1237_24","IFN2","9_1237",NA,NA,24,NA,35.46,22.54,10.14,399.16,22.45,70.82,44.99,0.37,3.77,6.41,7.72,180.51,167.07,13.45,0,0,0,0,80.29,0,49.34,164.74,79.38,0,18.85,34.64,66.07,198.94,"Nodo 3 - Pies inventariados",4.49,1.14,18.05,"9_1237_34","IFN3","9_1237",34,26,24,14.15,23.67,12.64,440.09,8.7,0.62,74.37,53.38,0.49,4.09,6.49,7.99,248.56,229.49,19.06,3.52,0,0,0,0,158.9,179.76,51.84,234.6,109.04,0,17.68,29.92,72.84,229.49,"Nodo 1 - Pies inventariados",5.62,3.64
"1133",1133,"9_1237_26","IFN2","9_1237",NA,NA,26,NA,146.09,12.44,6.68,121.61,46.44,39.09,53.64,0.35,2.18,4.33,5.32,38.93,33.5,5.43,0,0,0,0,0,0,29.28,34.06,15.92,0,5.38,15.19,20.13,56.61,"Nodo 3 - Pies inventariados",4.24,1.18,8.2,"9_1237_41","IFN3","9_1237",41,32,26,31.83,14.37,10.77,162.22,17.51,0.52,45.15,74.96,0.47,2.53,5.71,6.98,83.75,72.12,11.63,2.67,0,0,0,0,0,0,69.13,75.07,34.27,0,5.2,12,26.85,78.32,"Nodo 1 - Pies inventariados",6.17,5.27
"1136",1136,"9_1237_29","IFN2","9_1237",NA,NA,29,NA,35.5,24.27,11.65,462.8,17.69,76.26,47.99,0.37,3.96,7.35,8.8,239.14,222.48,16.67,0,0,0,0,161.17,181.34,49.06,222.81,105.71,0,20.39,34.74,76.6,237.43,"Nodo 3 - Pies inventariados",4.52,1.15,19.75,"9_1237_45","IFN3","9_1237",45,34,29,14.15,25.73,12.86,520.14,7.23,0.74,80.85,49.99,0.49,4.44,6.57,8.1,295.46,276.12,19.34,4.18,0,0,0,0,179.31,203.04,48.57,276.52,131.19,0,21.88,35.23,86.09,274.4,"Nodo 1 - Pies inventariados",5.98,2.36
"1137",1137,"9_1237_3","IFN2","9_1237",NA,NA,3,NA,40.32,26.76,9.68,562.54,4.62,84.08,36.18,0.42,4.65,5.65,7.03,236.06,224.8,11.26,0,0,0,0,168.58,0,27.73,217.76,106.81,0,31.45,53.28,93.11,284.65,"Nodo 3 - Pies inventariados",4.61,1.18,22.15,"9_1237_4","IFN3","9_1237",4,4,3,14.15,29.99,13.05,706.24,1.15,1,94.21,43.5,0.51,5.22,6.45,8.03,397.62,380.21,17.41,5.63,0,0,0,0,279.21,245.13,28.45,371.87,180.65,0,32.87,48.52,116.9,378.94,"Nodo 1 - Pies inventariados",7.84,4.55
"1138",1138,"9_1237_30","IFN2","9_1237",NA,NA,30,NA,40.3,26.54,10.67,553.17,9.12,83.37,40.19,0.4,4.48,6.43,7.86,257.14,243.5,13.65,0,0,0,0,172.44,192.52,28.57,238.26,115.69,0,28.18,46.78,91.56,282.22,"Nodo 3 - Pies inventariados",4.59,1.17,21.95,"9_1237_46","IFN3","9_1237",46,35,30,14.15,27.78,13.23,606.07,4.01,0.86,87.27,47.62,0.5,4.79,6.66,8.24,350.3,330.83,19.47,4.96,0,0,0,0,255.03,222.69,45.47,327.18,157.19,0,26.32,40.36,100.32,324.19,"Nodo 1 - Pies inventariados",5.83,3.73
"1139",1139,"9_1237_31","IFN2","9_1237",NA,NA,31,NA,33.71,19.49,10.62,298.2,36.56,61.21,54.51,0.33,3.15,7.1,8.36,144.72,130.7,14.03,0,0,0,0,62.28,0,70.31,134.91,62.1,0,12.13,23.83,49.36,147.42,"Nodo 3 - Pies inventariados",4.39,1.12,15.1,"9_1237_48","IFN3","9_1237",48,37,31,31.83,19.05,11.68,285.15,15.73,0.91,59.86,61.31,0.47,3.31,6.18,7.55,153.4,137.47,15.94,4.88,0,0,0,0,61.66,0,85.1,143.25,65.31,0,10.47,20.33,47.2,143.31,"Nodo 1 - Pies inventariados",3.95,2.18
"1140",1140,"9_1237_32","IFN2","9_1237",NA,NA,32,NA,33.76,20.37,10.13,325.95,32.21,64,49.71,0.34,3.35,6.63,7.89,149.47,136.2,13.27,0,0,0,0,66.48,0,64.96,136.26,64.72,0,14.3,27.77,53.95,160.73,"Nodo 3 - Pies inventariados",4.42,1.13,15.95,"9_1237_49","IFN3","9_1237",49,38,32,31.83,18.59,10.36,271.51,16.64,0.86,58.41,55.74,0.47,3.31,5.46,6.68,129.38,116.12,13.25,4.12,0,0,0,0,56.7,0,71.85,117.61,55.17,0,10.9,22.12,44.94,133.13,"Nodo 1 - Pies inventariados",2.64,1.36
"1142",1142,"9_1237_4","IFN2","9_1237",NA,NA,4,NA,33.74,20.22,8.62,321.2,34.4,63.53,42.62,0.35,3.43,5.57,6.72,124.61,114.25,10.36,0,0,0,0,62.31,0,49.77,113.97,54.28,0,16.2,32.9,53.17,156.55,"Nodo 3 - Pies inventariados",4.42,1.12,15.8,"9_1237_5","IFN3","9_1237",5,5,4,31.83,20.8,11.95,339.73,11.69,1.08,65.34,57.48,0.48,3.62,6.21,7.62,184.72,167.6,17.12,5.88,0,0,0,0,72.96,0,69.98,171.94,79.63,0,13.04,24,56.23,172.9,"Nodo 1 - Pies inventariados",5,4.45
"1148",1148,"9_1243_1","IFN2","9_1243",NA,NA,1,NA,32.98,18.29,9.64,262.79,37.97,57.47,52.7,0.32,3,6.51,7.77,116.39,104.55,11.85,0,0,0,0,0,0,70.65,107.02,49.67,0,11.12,23.19,43.5,127.49,"Nodo 3 - Pies inventariados",4.29,1.14,14,"9_1243_2","IFN3","9_1243",2,2,1,31.83,18.49,15.14,268.64,24.86,0.86,58.1,81.84,0.37,2.84,9.54,11.14,190.33,167.81,22.52,6.06,0,0,0,0,63.11,0,111.23,180.85,79.73,0,7.64,14.12,44.47,145.96,"Nodo 1 - Pies inventariados",4.49,6.64
"1149",1149,"9_1243_10","IFN2","9_1243",NA,NA,10,NA,91.51,26.56,11.22,554,0,83.44,42.24,0.4,4.45,6.72,8.33,271.45,256.49,14.96,0,0,0,0,176.67,198.4,43.53,255.35,121.87,0,26.98,44.21,91.7,284.76,"Nodo 3 - Pies inventariados",4.51,1.22,22.05,"9_1243_15","IFN3","9_1243",15,14,10,14.15,27.33,15.55,586.47,0,0.83,85.85,56.89,0.43,4.34,8.85,10.65,402.31,376.24,26.07,5.69,0,0,0,0,268.2,231.23,50.09,383.22,178.76,0,21.76,32.31,97.07,329.91,"Nodo 1 - Pies inventariados",5.28,5.55
"1150",1150,"9_1243_11","IFN2","9_1243",NA,NA,11,NA,32.99,18.55,9.64,270.35,36.19,58.29,51.97,0.33,3.05,6.47,7.75,119.52,107.59,11.93,0,0,0,0,0,0,69.76,109.91,51.12,0,11.56,23.92,44.75,131.35,"Nodo 3 - Pies inventariados",4.3,1.14,14.25,"9_1243_20","IFN3","9_1243",20,19,11,31.83,18.24,12.59,261.34,25.71,0.83,57.31,69.02,0.38,2.94,7.83,9.21,153.07,135.79,17.28,4.87,0,0,0,0,58.09,0,92.8,141.56,64.52,0,8.68,16.94,43.26,133.4,"Nodo 1 - Pies inventariados",3.99,4.09
"1151",1151,"9_1243_12","IFN2","9_1243",NA,NA,12,NA,131.4,15.77,8.64,195.26,48.14,49.54,54.79,0.31,2.6,5.93,7.09,78.91,69.61,9.29,0,0,0,0,0,0,59.39,71.76,33.08,0,8.17,18.98,32.32,92.55,"Nodo 3 - Pies inventariados",4.22,1.14,11.55,"9_1243_22","IFN3","9_1243",22,21,12,31.83,14.78,12.41,171.54,32.41,0.55,46.43,83.97,0.36,2.37,7.91,9.24,102.22,87.84,14.38,3.25,0,0,0,0,0,0,84.81,94.64,41.74,0,4.94,10.84,28.39,85.91,"Nodo 1 - Pies inventariados",3.23,4.91
"1152",1152,"9_1243_13","IFN2","9_1243",NA,NA,13,NA,33.12,21.72,9.68,370.42,17.73,68.23,44.58,0.37,3.67,6.08,7.48,160.51,148.01,12.5,0,0,0,0,73.88,0,49.31,148.05,70.32,0,17.74,33.66,61.31,183.03,"Nodo 3 - Pies inventariados",4.42,1.18,17.3,"9_1243_25","IFN3","9_1243",25,24,13,31.83,21.57,14.32,365.3,9.64,1.16,67.75,66.39,0.41,3.45,8.44,10.06,238.49,215.85,22.65,7.59,0,0,0,0,140.41,159.95,74.07,222.97,102.56,0,12.24,21.11,60.46,196.38,"Nodo 1 - Pies inventariados",4.27,5.82
"1153",1153,"9_1243_14","IFN2","9_1243",NA,NA,14,NA,33.11,21.46,10.18,361.54,18.95,67.4,47.45,0.36,3.57,6.48,7.89,165.39,151.88,13.51,0,0,0,0,73.35,0,50.92,151.31,72.16,0,16.4,30.93,59.84,179.34,"Nodo 3 - Pies inventariados",4.41,1.18,17.05,"9_1243_26","IFN3","9_1243",26,25,14,31.83,21.43,15.09,360.7,10.8,1.15,67.33,70.42,0.4,3.37,8.98,10.67,249.03,224.63,24.4,7.93,0,0,0,0,141.35,161.32,86.43,236.05,106.73,0,11.48,19.6,59.7,197.51,"Nodo 1 - Pies inventariados",4.38,6.09
"1154",1154,"9_1243_15","IFN2","9_1243",NA,NA,15,NA,33.07,20.62,10.16,333.92,25.86,64.78,49.27,0.35,3.4,6.63,8,153.38,140.01,13.38,0,0,0,0,68.23,0,64.43,140.14,66.52,0,14.74,28.41,55.27,164.94,"Nodo 3 - Pies inventariados",4.37,1.16,16.25,"9_1243_27","IFN3","9_1243",27,26,15,31.83,19.5,13.91,298.65,20.31,0.95,61.26,71.33,0.39,3.09,8.55,10.07,192.12,171.42,20.7,6.12,0,0,0,0,67.66,0,91.79,180.15,81.45,0,9.53,17.49,49.43,157.91,"Nodo 1 - Pies inventariados",3.25,4.91
"1155",1155,"9_1243_16","IFN2","9_1243",NA,NA,16,NA,36.88,24.38,10.21,466.74,6.83,76.58,41.87,0.39,4.13,6.19,7.69,209.95,196.61,13.34,0,0,0,0,152.96,0,45.73,194.83,93.42,0,23.22,40.83,77.26,234.73,"Nodo 3 - Pies inventariados",4.48,1.21,19.9,"9_1243_28","IFN3","9_1243",28,27,16,14.15,25.06,15.45,493.29,1.57,0.7,78.73,61.67,0.43,3.98,8.85,10.64,340.83,314.61,26.22,4.82,0,0,0,0,242.58,209.76,65.64,320.13,149.48,0,17.26,26.9,81.65,275.29,"Nodo 1 - Pies inventariados",5.16,6.45
"1156",1156,"9_1243_17","IFN2","9_1243",NA,NA,17,NA,32.93,17.51,9.63,240.79,42.97,55.01,55.02,0.31,2.85,6.61,7.84,107.29,95.73,11.56,0,0,0,0,0,0,72.05,98.6,45.48,0,9.87,21.08,39.86,116.29,"Nodo 3 - Pies inventariados",4.26,1.13,13.25,"9_1243_29","IFN3","9_1243",29,28,17,31.83,16.36,12.23,210.32,31.11,0.67,51.41,74.72,0.37,2.64,7.75,9.07,121.49,106.13,15.36,3.87,0,0,0,0,0,0,94.59,112.53,50.42,0,6.62,13.8,34.81,105.66,"Nodo 1 - Pies inventariados",3.11,3.73
"1157",1157,"9_1243_18","IFN2","9_1243",NA,NA,18,NA,33.09,20.83,10.17,340.92,22.51,65.45,48.82,0.36,3.45,6.56,7.95,156.52,143.09,13.43,0,0,0,0,69.41,0,63.01,143.11,67.99,0,15.15,29.03,56.43,168.59,"Nodo 3 - Pies inventariados",4.38,1.17,16.45,"9_1243_30","IFN3","9_1243",30,29,18,31.83,18.58,12.91,271.07,23.99,0.86,58.36,69.49,0.38,2.99,8,9.41,162.51,144.41,18.1,5.17,0,0,0,0,60.52,0,92.71,152.51,68.61,0,8.93,17.14,44.87,139.55,"Nodo 1 - Pies inventariados",2.13,3.91
